ID,PLANILLA,DISENO,PISO,DIRECCION,D+0.25L,Tx(s),Ty(s),Qmin,Qmax,Qx[tonf],Qy[tonf],AREA PLANTA,MURO,L [cm],xi [cm],yi [cm],Espaciamiento de clavos [cm],Cantidad de Tableros OSB,#PPDD de Borde externos,#PPDD de Borde internos,Espaciamiento,# PPDD total,Diametro ATS [cm],Unnamed: 24,Unnamed: 25
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,4.2,169,1879.2,427.6,10,1,1,1,20.0,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,5.1,540,-6.9,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,5.2,540,550.0999999999999,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,5.3,540,1370.4,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,5.4,540,1927.4,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,6.1,169,412.6,767.6,10,1,1,1,20.0,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,6.2,169,1879.2,767.6,10,1,1,1,20.0,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,7.1,205,122.3,871.4,10,1,1,1,20.0,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,7.2,205,2133.5,871.4,10,1,1,1,20.0,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,8.1,127,826.8,1072.4,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,8.2,127,1506.8,1072.4,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,9.1,120,333.6,1195.2,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,1,X,86662.09218695201,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,9.2,120,2011.2,1195.2,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,1.1,120,333.6,0.0,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,1.2,120,2011.2,0.0,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,2.1,127,826.8,122.8,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,2.2,280,1090.4,122.8,5,1,1,1,20.0,9,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,2.3,127,1506.8,122.8,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,3.1,205,122.3,323.8,5,2,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,3.2,205,2133.5,323.8,5,2,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,4.1,169,412.6,427.6,5,2,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,4.2,169,1879.2,427.6,5,2,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,5.1,540,-6.9,597.6,5,1,1,1,20.0,16,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,5.2,540,550.0999999999999,597.6,5,1,1,1,20.0,16,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,5.3,540,1370.4,597.6,5,1,1,1,20.0,16,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,5.4,540,1927.4,597.6,5,1,1,1,20.0,16,1.5875,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,6.1,169,412.6,767.6,5,2,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,6.2,169,1879.2,767.6,5,2,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,7.1,205,122.3,871.4,5,2,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,7.2,205,2133.5,871.4,5,2,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,8.1,127,826.8,1072.4,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,8.2,127,1506.8,1072.4,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,9.1,120,333.6,1195.2,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_A_II_3_MGP10_ATS,1,X,87843.06267515202,0.6631353064546306,0.542533090151545,,,25.44011224659211,28.134813571816565,2526612.8516999995,9.2,120,2011.2,1195.2,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,1.1,120,333.6,0.0,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,1.2,120,2011.2,0.0,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,2.1,127,826.8,122.8,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,2.2,280,1090.4,122.8,10,1,1,1,20.0,9,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,2.3,127,1506.8,122.8,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,3.1,205,122.3,323.8,10,1,1,1,20.0,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,3.2,205,2133.5,323.8,10,1,1,1,20.0,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,4.1,169,412.6,427.6,15,1,1,1,20.0,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,4.2,169,1879.2,427.6,15,1,1,1,20.0,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,5.1,540,-6.9,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,5.2,540,550.0999999999999,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,5.3,540,1370.4,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,5.4,540,1927.4,597.6,5,1,2,1,20.0,18,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,6.1,169,412.6,767.6,15,1,1,1,20.0,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,6.2,169,1879.2,767.6,15,1,1,1,20.0,6,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,7.1,205,122.3,871.4,10,1,1,1,20.0,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,7.2,205,2133.5,871.4,10,1,1,1,20.0,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,8.1,127,826.8,1072.4,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,8.2,127,1506.8,1072.4,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,9.1,120,333.6,1195.2,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_A_II_3_MGP10_ATS,1,X,86662.092186952,0.7593963536477122,0.6937033333958166,,,25.23224244002611,25.23224244002611,2526612.8516999995,9.2,120,2011.2,1195.2,15,1,1,1,20.0,5,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,1.1,120,333.6,0.0,5,2,2,2,20.0,9,4.445,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,1.2,120,2011.2,0.0,5,2,2,2,20.0,9,4.445,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,2.1,127,826.8,122.8,5,2,2,1,20.0,7,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,2.2,280,1090.4,122.8,5,2,2,1,20.0,11,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,2.3,127,1506.8,122.8,5,2,2,1,20.0,7,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,3.1,205,122.3,323.8,5,2,2,1,20.0,9,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,3.2,205,2133.5,323.8,5,2,2,1,20.0,9,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,4.1,169,412.6,427.6,5,2,2,1,20.0,8,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,4.2,169,1879.2,427.6,5,2,2,1,20.0,8,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,5.1,540,-6.9,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,5.2,540,550.0999999999999,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,5.3,540,1370.4,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,5.4,540,1927.4,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,6.1,169,412.6,767.6,5,2,2,1,20.0,8,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,6.2,169,1879.2,767.6,5,2,2,1,20.0,8,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,7.1,205,122.3,871.4,5,2,2,1,20.0,9,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,7.2,205,2133.5,871.4,5,2,2,1,20.0,9,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,8.1,127,826.8,1072.4,5,2,2,1,20.0,7,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,8.2,127,1506.8,1072.4,5,2,2,1,20.0,7,3.175,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,9.1,120,333.6,1195.2,5,2,2,2,20.0,9,4.445,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_D_II_1_MGP10_ATS,1,X,88650.04487525202,0.5463549539672038,0.48137530925745153,,,40.852715770256175,40.852715770256175,2526612.8516999995,9.2,120,2011.2,1195.2,5,2,2,2,20.0,9,4.445,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,1.1,120,333.6,0.0,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,1.2,120,2011.2,0.0,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,2.1,127,826.8,122.8,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,2.2,280,1090.4,122.8,5,1,2,1,20.0,11,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,2.3,127,1506.8,122.8,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,3.1,205,122.3,323.8,10,1,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,3.2,205,2133.5,323.8,10,1,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,4.1,169,412.6,427.6,10,1,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,4.2,169,1879.2,427.6,10,1,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,5.1,540,-6.9,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,5.2,540,550.0999999999999,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,5.3,540,1370.4,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,5.4,540,1927.4,597.6,5,2,2,2,20.0,19,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,6.1,169,412.6,767.6,10,1,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,6.2,169,1879.2,767.6,10,1,1,1,20.0,6,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,7.1,205,122.3,871.4,10,1,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,7.2,205,2133.5,871.4,10,1,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,8.1,127,826.8,1072.4,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,8.2,127,1506.8,1072.4,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,9.1,120,333.6,1195.2,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_D_II_1_MGP10_ATS,1,X,87138.15230465202,0.6477301497224263,0.6159493948576307,,,35.384452280934546,35.3844522809345,2526612.8516999995,9.2,120,2011.2,1195.2,10,1,1,1,20.0,5,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_1_MGP10_ATS,1,X,88003.645727152,0.6275910914718712,0.5185658991277703,,,27.95705063993437,35.631269756336955,2526612.8516999995,1.1,120,333.6,0.0,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_1_MGP10_ATS,1,X,88003.645727152,0.6275910914718712,0.5185658991277703,,,27.95705063993437,35.631269756336955,2526612.8516999995,1.2,120,2011.2,0.0,5,2,1,1,20.0,5,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_1_MGP10_ATS,1,X,88003.645727152,0.6275910914718712,0.5185658991277703,,,27.95705063993437,35.631269756336955,2526612.8516999995,2.1,127,826.8,122.8,5,2,1,1,20.0,5,2.54,,
